c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,3.4078388314401493e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.4025624670307893e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6100027276828457e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.3686348507932098e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.0956475714578889e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.0081388142756974e-16,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.302373736568272e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.83518695143379e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.829312211748353e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.41339388410769e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.41339388410769e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.985275794997039e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.713757297034731e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.713757297034731e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.402352923228482e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.402352923228482e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.402352923228482e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.402352923228482e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.126476545590366e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.126476545590366e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.498266971861927e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.832414401337664e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.015094851685336e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.421528235056621e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.7351880672277666e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.7351880672277666e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.7351880672277666e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.7351880672277666e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.6317440852721805e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.6317440852721805e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.6317440852721805e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.4103751507615574e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.1237856950359637e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.1237856950359637e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.9094079566105555e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.4982217526581373e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.2347441108425097e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.2196523122957977e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.950243488178843e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.430410634004985e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.1874755938101771e-17,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.352567128101963e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.079089774509108e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.284302037289858e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.5339664411573405e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.6162193217148486e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.9395378111316226e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.2252628273759926e-18,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.701136907825618e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.68274139485389e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.329842333835025e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.546413347513671e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.967821917780759e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.27006498593236e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.4375136192566822e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.2475896228533852e-19,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.953222771569193e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.9502211092365885e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.4079599287874575e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.4095202702701642e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.553544181750672e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.1650112220455035e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.0246491803502417e-20,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.85417029624782e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.659943620959153e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.2288642908850566e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.300732737290046e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.940839912246933e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.08669196844067e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.9476521075718026e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6147689769377733e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.2165870529720494e-21,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.680379949076113e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.284481488304357e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.251301533769698e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.660928609697999e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.5430109835851487e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.158365367246715e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6588756459911367e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.113032740008182e-22,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.615229422429876e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.2878777774413205e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.93630023518442e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.1884404436001175e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.5616523597271118e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.155850339925957e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6119548123775997e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6003468076967784e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.49125016518938e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.357696395621908e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.0434552281546319e-23,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.619310563297232e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.321813307682291e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.707987420005031e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.5796917309376495e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.2260145152467795e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.549508625067092e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.101342786638199e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.101342786638199e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.101342786638199e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.101342786638199e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.101342786638199e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.7290928280868838e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.0936298233639277e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.0936298233639277e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.0936298233639277e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.869188598574969e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.869188598574969e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6211019001874895e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6211019001874895e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.5088118817655412e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.42095862385383e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.3503752301476462e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.081858817480976e-24,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.781122663166012e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.738872263592254e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.738872263592254e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.27083613785212e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.27083613785212e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.132556764117658e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.984796134677007e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.058486638484987e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.8427710593383485e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.447108057644065e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.5408389304865983e-25,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.177946334188749e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.651715978845455e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.346492592257833e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.3076243503694033e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.6172570165952412e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.248615678360446e-26,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.440842308835209e-27,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,3.414669071788e-27,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.672048053255349e-27,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.004561366771231e-27,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.2039048166963212e-27,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.962791592432025e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,5.31281556101323e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,4.678603118573804e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.8679694041456026e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,2.121715784730064e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.7636167609014728e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.3205049305278218e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,1.244234242431222e-28,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.275425602223926e-29,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,9.275425602223926e-29,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,8.20396159431582e-29,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.0390757811942e-29,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,7.0390757811942e-29,500,0.7298,200,1,0.05,0.1,0.2,15
2.0,1.49618,6.994629221536948e-29,500,0.7298,200,1,0.05,0.1,0.2,15
