c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
1.49618,1.49618,3597.2407013296393,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,1450.4458591960126,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,654.9415857305721,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,303.6407196603425,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,187.9756140131858,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,115.48562868170993,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,85.10289948136337,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,62.333758099848396,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,46.60088913799809,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,34.67504937835624,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,28.06149187201662,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,22.53276316664127,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,18.76118781298521,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,15.637319401293695,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,13.536212268457446,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,12.073329456145835,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,11.072423952791976,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,10.008680297478197,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,9.224787006944881,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,8.366567268031766,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,7.566806759884338,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,6.9862580372666105,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,6.264410346995426,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,5.276527764081202,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,4.620581287166794,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,3.9353155083880935,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,3.3480358824754153,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,2.887266613589948,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,2.588391319145119,500,0.7298,200,1,0.05,0.1,0.2,9
1.49618,1.49618,2.2262016055932996,500,0.7298,200,1,0.05,0.1,0.2,9
