c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,2.0,7.115700193096676e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.43013101423334e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,5.7175579111719075e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,5.7175579111719075e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,5.7175579111719075e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,5.211137246502085e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.9710233783568e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.8810312249139845e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.7733891011630537e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.0226443491692024e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.7879741126000288e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.1356415947033165e-06,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,7.917361326309966e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,6.393218713756294e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,5.350176811229177e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.562018550356496e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.3153160558346e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,3.078663939570615e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3764056746113812e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3764056746113812e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3764056746113812e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3764056746113812e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3166792672834616e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,2.3166792672834616e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.5845870044228582e-07,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.5845870044228582e-07,200,0.7298,200,1,0.2,0.1,0.2,10
