pso,hgapso,logapso
158825130.9907815,158828912.60556155,158814591.63238364
158481567.16092747,158544486.43896878,158456649.83005708
157953238.24053317,157961022.1339471,157937437.98363903
157178677.50165156,156944399.0278821,157192560.093543
156251939.6682801,155443154.44878244,156302435.02966776
155030376.75726575,152735873.7807173,155124006.08875704
153361119.22819027,147657893.04350513,153695701.6163508
151022856.06819543,136286017.56336206,151927959.58211684
147787590.43203276,107236624.86091559,149442546.84523517
142399580.08644313,66132936.47537333,146211831.06070852
133586993.30061051,14520176.241392653,141661634.85821995
118842251.30487779,-28333992.431450807,135120182.33473024
100493001.29835626,-88663822.9333669,126304210.97846314
77458252.11127022,-486015398.98951447,115489557.59445885
51973624.68990804,-2019015173.2149978,101699693.43401653
22211685.597112983,-7673704558.824399,88661855.84664127
7582191.636682339,-26636882519.004997,78424550.19842932
-27633400.691879738,-97426119865.62782,55898794.42136332
-120434844.97207978,-354688076600.6259,-28246177.691503126
-379944051.8925397,-1424091226219.0952,-239301070.25287494
-1184455629.0880463,-5070845338989.342,-710061716.030771
-3284876317.979289,-17750293974732.76,-1771677381.2626948
-8504835102.235097,-62366601126582.69,-4048035886.651292
-21007187188.44764,-199772533758672.97,-9283169036.604532
-50133278039.04499,-636214979527485.2,-21508263438.447456
-125382659365.0427,-1943298878493436.0,-48048517013.91737
-288845732938.5823,-6417057543308587.0,-109229352103.34673
-706418946292.5875,-2.1871715318786164e+16,-254489026320.92877
-1693568598598.331,-7.169714382607202e+16,-601455516498.8799
-4004551093553.7295,-2.322673105945536e+17,-1424252823000.6238
-9400751483159.758,-7.757042526747273e+17,-3272208031298.6724
-22934918928486.77,-2.365582040774077e+18,-7505322814588.408
-52980038646252.09,-7.45927830096686e+18,-17611221997984.855
-131130527165521.55,-2.7499243094061113e+19,-42433294827351.81
-308562928715020.4,-9.516380414781006e+19,-103748630823284.3
-809215113966488.1,-3.164253336984291e+20,-242638123361737.5
-1881319674898797.5,-1.0616334633416587e+21,-577773424252840.8
-4013289252415289.5,-3.567414318598065e+21,-1306366398429124.5
-7911770990489184.0,-1.184076824890178e+22,-3010210433208773.5
-1.6243451813531252e+16,-4.108904494346133e+22,-6691527236216446.0
-3.355080456433857e+16,-1.2810857600558448e+23,-1.5545905658535456e+16
-7.759266596840045e+16,-4.466965474955005e+23,-3.90378547861235e+16
