pso,hgapso,logapso
16286973.792850282,16452110.67902577,16305549.874999255
15911408.809303368,16168813.251806855,15938024.179571321
15303951.938162034,15578960.072316995,15341384.870050365
14494851.07418847,14685975.590741942,14597244.36664638
13445856.19810981,13251293.310710704,13695860.935501471
12026099.311148956,10855121.764005607,12530588.447804216
10319974.246559624,8004919.7591236355,11209514.508647699
8355384.191804802,4356060.431176347,9736065.003739838
6818079.572682632,-13947223.759496097,8332719.49970906
5176033.222397031,-96220064.15849015,6625812.676766403
193132.6914121692,-444784185.6360086,1933755.6787155669
-17497045.20375574,-1635393263.6239412,-11102831.221618997
-70197512.84616144,-5746163558.5939045,-46624092.797447555
-199694357.06557068,-19434858445.031624,-140644470.51158673
-535123554.5890649,-65897202216.832596,-378178291.1838352
-1268299181.4271631,-230917755403.8209,-932130497.2436848
-2951744942.346595,-781787150452.9742,-2186981090.1401777
-7046472035.475484,-2776366354442.9487,-5158268841.775454
-16497716105.271524,-9588486249354.963,-12133646542.104471
-38759880204.23711,-32724671431993.82,-28563380101.328026
-92436305714.918,-113708713773775.34,-71632103533.69632
-214472585322.5226,-401398408143639.3,-167516668544.23334
-530305087042.5882,-1376404295687888.5,-425373183321.6983
-1241737258118.294,-4731676163971331.0,-1024840844950.1266
-2922512504410.9785,-1.620610890182871e+16,-2503638466632.263
-6919922881326.966,-5.521177420754944e+16,-6115512197000.917
-16902668811727.453,-1.9178537932958406e+17,-14832790628740.34
-38699525639699.91,-6.75181518556962e+17,-37719800371505.86
-91053652687735.8,-2.314134639258715e+18,-93832286168005.95
-216743760284779.7,-7.951529336472234e+18,-238899267310929.7
-499199621818411.2,-2.7052702956114223e+19,-579395927119568.9
-1157118493174998.8,-9.173759709750326e+19,-1440807395938278.0
-2588129093177811.0,-3.188174052429192e+20,-3416857928698323.0
-5808252930528615.0,-1.072469196966814e+21,-8147402740467776.0
-1.4474965331056564e+16,-3.52374900856246e+21,-1.821982041031844e+16
-3.484304241006077e+16,-1.2529331710596225e+22,-4.222897138083969e+16
-8.3587869296633e+16,-4.42810814691188e+22,-9.480024764321078e+16
-1.981455265597545e+17,-1.4856476354709611e+23,-2.0644222222690067e+17
-4.552273548493441e+17,-4.930377521716897e+23,-4.639193180897514e+17
-1.0579513566298575e+18,-1.7104341314397057e+24,-1.0436091257665491e+18
-2.5031004588572247e+18,-5.848728500856614e+24,-2.499453723419514e+18
-5.86806391393401e+18,-1.93551723045909e+25,-6.15836918918139e+18
-1.3363452537782704e+19,-6.667582284018964e+25,-1.7086111348480889e+19
-3.0970261275493163e+19,-2.350487791520302e+26,-4.4711469491200705e+19
-7.022076843359859e+19,-8.061300705564403e+26,-1.0787943478056246e+20
-1.6155134332257098e+20,-2.8339011588747044e+27,-2.5616056269108517e+20
-3.808678966821867e+20,-9.584874742463924e+27,-5.761457585159958e+20
-8.477053645355618e+20,-3.2642973821900946e+28,-1.3308528208178643e+21
