pso,hgapso,logapso
363.31427956470753,399.1954575425249,348.8727368233657
245.6535653330624,349.45719678631673,217.38675874691867
-45.826239988306746,220.60561225855378,-178.43147914285217
-730.9459945424366,-159.28316839767686,-1816.7419967762733
-2875.591939690762,-1129.124568654235,-6870.552818178209
-9979.178883108012,-4566.673951505022,-17465.371507076008
-35026.24805120761,-15924.763829473348,-59286.050052971776
-93477.50382805003,-41621.84416428923,-159295.40259637733
-238855.41916377278,-141622.4121603021,-375726.6170288169
-520765.5698362654,-377501.3811224415,-819781.9315603591
-1109772.0653553004,-1254752.5278572303,-1645766.4833226432
-2096126.3969277623,-3608709.1514225453,-2921773.3078259053
-3930446.329306857,-10829208.036760872,-5274476.255417205
-7023656.833854966,-34015057.8767507,-9184075.475018423
-12673538.755504992,-111842716.49132545,-16032763.112679262
-22012616.126470122,-348747653.8290709,-26296221.302802064
-41310313.02172516,-1118704963.9715173,-45057660.5576445
-75804484.56479175,-4122847001.074275,-76856050.59002988
-137285629.9870201,-12524416915.257633,-135712452.00417337
-262948974.76519412,-41900491256.95086,-239051695.71125698
-522525191.6989349,-139622704350.37485,-443729289.3638264
-1110948726.2779667,-449685518513.2629,-846903291.1312141
-2229004524.6001954,-1666215478923.1257,-1666489173.8975496
-4820290422.799629,-5554211052950.8955,-3217522873.372485
-10633982157.56935,-18552755276482.406,-7210394777.764566
-21947640895.914837,-59944879327299.46,-15101900142.764042
-50853398152.77754,-202066368562671.3,-32919672146.842384
-108256779767.77817,-661953251701196.8,-77576231865.36781
-232308581293.23282,-2255687154942027.0,-186919220017.0683
-481378835728.1634,-6961163042503331.0,-411912731225.0861
-1015067868892.4089,-2.1887284571262836e+16,-910627392266.777
-2105390281769.0093,-7.593633038795403e+16,-1934402977093.9429
-4573310006816.66,-2.4743041126327824e+17,-4431338828290.506
-8989378774067.352,-8.363109719645196e+17,-9398034452662.215
-19760513870102.664,-3.0497881804695296e+18,-21391985712528.36
-43185948588823.016,-9.951473770472055e+18,-47434344331707.55
-93411777634396.81,-3.3943732490335314e+19,-103436868122145.52
-189180882977013.47,-1.102208949882461e+20,-217610123790961.25
-449229787013456.7,-3.729662561027612e+20,-478884978167134.8
-1012504923025041.8,-1.219636637308042e+21,-953346561817822.2
-2354943865618340.5,-4.250925525794621e+21,-1969206460754054.5
-5732711659512687.0,-1.4141250511885537e+22,-4717563714802197.0
-1.382116824476529e+16,-4.447172889975735e+22,-1.048574991251119e+16
-3.2330162198524436e+16,-1.5353472630400277e+23,-2.21268791157347e+16
-7.258698351225576e+16,-5.344547091358843e+23,-4.767976437747011e+16
-1.634710561619472e+17,-1.726363872480481e+24,-1.0718991609494013e+17
