pso,hgapso,logapso
833705020805.3646,409633310384.8544,842629786196.459
833705020805.3646,186130298271.73468,842629786196.459
833705020805.3646,83861758687.42308,842629786196.459
833705020805.3646,38906326819.909904,842629786196.459
833705020805.3646,18014921574.24939,842629786196.459
833705020805.3646,8667777888.920889,842629786196.459
833705020805.3646,4652800599.203775,842629786196.459
833705020805.3646,2518874920.333314,842629786196.459
833705020805.3646,1400161576.3977044,842629786196.459
833705020805.3646,936728199.5701729,842629786196.459
833705020805.3646,623091177.4681743,842629786196.459
833705020805.3646,453365608.07131785,842629786196.459
833705020805.3646,374137739.0005312,842629786196.459
833705020805.3646,341269852.3787155,842629786196.459
833705020805.3646,310335805.5528783,842629786196.459
833705020805.3646,291280027.24838233,841247720503.5394
833311348400.0596,279310042.1489244,826373584527.4413
831623939696.9719,272591642.34437037,824406386136.3279
831623939696.9719,264030094.37245584,817325644837.8223
831623939696.9719,261969464.683288,809259413611.5736
830254645631.6516,261030687.4434502,809259413611.5736
829299850802.6406,260981734.39205885,809259413611.5736
828049858685.541,260799780.2924367,801928514274.5248
812311932644.2709,260741328.15240455,800859784780.7744
812311932644.2709,260741328.15240455,800052700565.45
812136389115.0953,260741328.15240455,800025328572.8826
751965933280.482,260741328.15240455,799808651312.1157
751860330018.5078,260741328.15240455,799607729521.6018
749187007641.6345,260741328.15240455,798276728367.2152
749025085068.2897,260741328.15240455,796611404500.958
748898360780.1924,260741328.15240455,796356952684.9451
748834297205.0615,260741328.15240455,794141837141.1653
748474865829.9407,260741328.15240455,793099169044.4434
744773926950.9265,260741328.15240455,787941487466.5892
743997536265.9861,260741328.15240455,771416705266.5562
743446551941.1482,260741328.15240455,757297835357.5505
727261282992.8147,260741328.15240455,746106317780.947
714048991091.2141,260741328.15240455,739223408066.2231
710941023807.673,260741328.15240455,715929644883.9437
710146826169.586,260741328.15240455,709638365816.486
709297405357.6606,260741328.15240455,706984311300.9104
705740545501.1427,260741328.15240455,699474841941.0359
685912561449.6398,260741328.15240455,682991815272.2054
680570353441.8054,260741328.15240455,682986300022.6699
680018710127.9617,260741328.15240455,667293776398.7952
679408163376.7338,260741328.15240455,666135445523.331
672824576371.8704,260741328.15240455,641082843549.1716
658165357215.4939,260741328.15240455,632815310941.5947
657675359966.846,260741328.15240455,623257790718.3287
621954643446.4327,260741328.15240455,605762764872.206
617707958777.287,260741328.15240455,582776199077.7795
589881507047.6844,260741328.15240455,581615907825.6934
585549536382.2075,260741328.15240455,581090335600.571
583986753516.6581,260741328.15240455,576961090789.9043
576254053002.0089,260741328.15240455,571798265860.8031
560816626876.324,260741328.15240455,560443126622.61
558481169222.7208,260741328.15240455,555994432646.0745
555003739835.5953,260741328.15240455,528767238230.49255
545851335615.6745,260741328.15240455,518693815909.22107
542915765858.0628,260741328.15240455,509141447304.7205
536709407203.6725,260741328.15240455,502824716495.9738
530607340385.0543,260741328.15240455,488953687998.0631
523910043786.0306,260741328.15240455,488040829313.1621
517904845876.91797,260741328.15240455,483194342628.31836
507627953146.4614,260741328.15240455,465981607096.5117
495608239382.7409,260741328.15240455,456824606135.4154
488941647115.3021,260741328.15240455,450735925323.21564
476636018980.8159,260741328.15240455,436342936999.71936
458317232553.3954,260741328.15240455,428224312580.3784
448034994441.3377,260741328.15240455,426724955925.93555
447178622714.3828,260741328.15240455,422119940643.6137
445701130252.3346,260741328.15240455,415183304548.9894
438727570584.7665,260741328.15240455,407755498580.9652
431398279093.51715,260741328.15240455,395212051553.31287
424765630678.54,260741328.15240455,387637817561.07166
417330051675.24396,260741328.15240455,384491718192.00977
413708749926.1102,260741328.15240455,372738710341.8118
405171921424.5812,260741328.15240455,365462292017.7327
401070114228.67755,260741328.15240455,360972660833.91766
399109752922.38525,260741328.15240455,354718689872.01074
391238604504.2628,260741328.15240455,342769166082.0312
382233012392.1959,260741328.15240455,337085754531.4891
374179674877.3695,260741328.15240455,330807904561.0928
365246721838.99713,260741328.15240455,324367759591.2343
362973262786.8136,260741328.15240455,317778088025.47577
357258094725.13116,260741328.15240455,314203442287.0217
346133519236.2992,260741328.15240455,310813922330.433
340854253834.06055,260741328.15240455,305355837552.2633
335227443994.62616,260741328.15240455,300993830643.58704
328971400832.8208,260741328.15240455,299137703328.05786
323643762860.363,260741328.15240455,293822610534.99884
312033271934.08826,260741328.15240455,287633231359.9497
307102184888.8678,260741328.15240455,285263824575.4596
302591185759.28235,260741328.15240455,281067110551.83075
297349578384.69604,260741328.15240455,275892815690.0292
292742215096.6996,260741328.15240455,271941137649.45972
288496387143.7511,260741328.15240455,266354990798.36514
282036648461.2967,260741328.15240455,260639687931.96216
279199341061.08466,260741328.15240455,256771032156.92612
275504383900.43677,260741328.15240455,251296916469.47958
271188333206.47348,260741328.15240455,245679166884.7308
266236085684.44366,260741328.15240455,241566061301.23456
261934832209.67676,260741328.15240455,236615903352.61298
256931972065.29303,260741328.15240455,233144452650.9016
251082135087.4187,260741328.15240455,228961731654.19742
244729749578.87198,260741328.15240455,225127386294.3339
242564515174.29507,260741328.15240455,220442923026.48007
237586073286.00507,260741328.15240455,217702032632.1411
233181979512.36884,260741328.15240455,214238019498.43716
228587365914.80826,260741328.15240455,211903364532.2952
225136839862.6848,260741328.15240455,209269348109.30255
221840806048.94354,260741328.15240455,205128127851.2981
218260923210.4863,260741328.15240455,201419468556.97043
216249346958.70932,260741328.15240455,198109866945.39368
212530328859.45056,260741328.15240455,194311872694.9396
208917826176.30582,260741328.15240455,192365772339.58453
206561464695.60263,260741328.15240455,188893237199.73044
202104316711.7267,260741328.15240455,186662135527.5669
198746204553.46005,260741328.15240455,184661743061.16803
196482838086.0595,260741328.15240455,182547941638.8203
193570763467.03574,260741328.15240455,180313620855.39474
191214385755.45035,260741328.15240455,177952906413.93857
189125873850.01837,260741328.15240455,175640395145.3847
186872413385.59842,260741328.15240455,173771763671.73016
183036950326.5541,260741328.15240455,171755359629.0025
180995459110.3648,260741328.15240455,169587675174.13397
179285963382.0349,260741328.15240455,167288345848.4311
177099211853.79312,260741328.15240455,165045539930.3601
175096095146.91864,260741328.15240455,162509038406.82684
172504269248.94025,260741328.15240455,160336897188.1565
169675305065.78906,260741328.15240455,158589846869.22473
167802397237.7718,260741328.15240455,156451541251.9703
166152971436.43756,260741328.15240455,154455058995.2678
163807185615.6578,260741328.15240455,152407677886.3749
162169103162.41928,260741328.15240455,150322527229.95883
160582414628.08783,260741328.15240455,148391028768.6548
158791646947.7991,260741328.15240455,145076542809.9503
156698640186.09198,260741328.15240455,142865935352.83978
155375482966.7696,260741328.15240455,141732448590.3037
153087769744.4112,260741328.15240455,139659023919.68112
151899244058.6679,260741328.15240455,138058881285.84518
149847271932.8703,260741328.15240455,136250066864.31001
148021383351.86432,260741328.15240455,134654320257.76382
146835976168.13055,260741328.15240455,133210962790.06963
145226143230.31845,260741328.15240455,132262234822.54631
143895061630.12836,260741328.15240455,130946556866.22598
142285468358.7166,260741328.15240455,129542275902.85379
140702732876.34427,260741328.15240455,128131806197.83972
138962814637.11572,260741328.15240455,126921505352.05745
137421889000.79594,260741328.15240455,125846477257.44499
136257759435.46057,260741328.15240455,124675666487.61508
135411838366.89401,260741328.15240455,123277288105.0022
134347185056.23738,260741328.15240455,122107320131.15169
133432106158.59634,260741328.15240455,120685840825.1362
132324350264.47346,260741328.15240455,119662515919.65808
131350616534.71526,260741328.15240455,118644334866.45772
130433698869.27573,260741328.15240455,117588890714.79256
129459939413.27829,260741328.15240455,116676800853.68376
128577107556.01396,260741328.15240455,115701833650.97835
127748992403.76074,260741328.15240455,114767694117.6499
127080311913.81567,260741328.15240455,113881337993.44827
126154770214.49734,260741328.15240455,112938240528.35274
125016283361.54578,260741328.15240455,112011094340.12564
124309773556.90512,260741328.15240455,111102581864.18628
123426784379.33875,260741328.15240455,110224171653.21155
122700659761.07234,260741328.15240455,109340940913.45255
121998768650.11496,260741328.15240455,108486559685.0003
121288470390.65279,260741328.15240455,107689500250.10197
