pso,hgapso,logapso
254975.11411413533,146384.2309432214,246793.11763864788
254975.11411413533,93473.86397046284,246793.11763864788
254975.11411413533,61509.61634215123,246793.11763864788
254975.11411413533,38473.627295657505,246793.11763864788
254975.11411413533,27872.533176931007,246793.11763864788
254975.11411413533,18353.886892431074,246793.11763864788
254975.11411413533,13689.400476754545,246793.11763864788
254975.11411413533,10081.035684597777,246793.11763864788
254975.11411413533,7993.142669352089,246793.11763864788
254975.11411413533,6078.190573525038,246793.11763864788
254975.11411413533,5370.190393795976,246793.11763864788
254975.11411413533,4709.266672431446,246793.11763864788
254975.11411413533,4389.3208511366565,246793.11763864788
254975.11411413533,4271.730065727106,246793.11763864788
254975.11411413533,4048.854520417613,246793.11763864788
254975.11411413533,4003.8379222108924,246793.11763864788
254975.11411413533,4003.2014553070053,246793.11763864788
254975.11411413533,3956.221471054093,246793.11763864788
254975.11411413533,3956.221471054093,246793.11763864788
254975.11411413533,3945.018859960773,246793.11763864788
254975.11411413533,3945.018859960773,246793.11763864788
254975.11411413533,3945.018859960773,246793.11763864788
254975.11411413533,3945.018859960773,246793.11763864788
254975.11411413533,3945.018859960773,246301.35671102777
254975.11411413533,3945.018859960773,246301.35671102777
254975.11411413533,3945.018859960773,246274.53310023792
254975.11411413533,3945.018859960773,246274.53310023792
254975.11411413533,3945.018859960773,246274.53310023792
254975.11411413533,3945.018859960773,242462.0143481128
253841.34591040248,3945.018859960773,236866.3640811805
253841.34591040248,3945.018859960773,236866.3640811805
252798.37431552858,3945.018859960773,235459.60335487383
252798.37431552858,3945.018859960773,235459.60335487383
250623.60398189095,3945.018859960773,234374.62317108683
250506.39392104192,3945.018859960773,234374.62317108683
250506.39392104192,3945.018859960773,234374.62317108683
243130.3006445553,3945.018859960773,234374.62317108683
243130.3006445553,3945.018859960773,233131.07708064857
240801.6359306557,3945.018859960773,232315.5299850938
239439.52484150036,3945.018859960773,225184.5136591827
239232.05064862716,3945.018859960773,225184.5136591827
238756.70458628694,3945.018859960773,223530.39569650692
238756.70458628694,3945.018859960773,215372.34376462066
238620.5235499186,3945.018859960773,215372.34376462066
237753.74524957873,3945.018859960773,215238.59352159692
236701.33263206528,3945.018859960773,215238.59352159692
236621.88283355915,3945.018859960773,214855.05223266414
234421.46815198706,3945.018859960773,213766.87826628945
227622.14158508866,3945.018859960773,213766.87826628945
227175.64415178908,3945.018859960773,212933.5926514819
226949.904796901,3945.018859960773,212933.5926514819
226166.49641966663,3945.018859960773,210891.90317863072
223938.92998238857,3945.018859960773,210891.90317863072
221011.01393701485,3945.018859960773,210891.90317863072
218508.9971884989,3945.018859960773,210689.61964243255
218506.4996804799,3945.018859960773,203630.18897186048
218504.26552343034,3945.018859960773,200430.0078734414
218502.38867717586,3945.018859960773,198099.15464294428
218124.60359972477,3945.018859960773,190094.94485891087
213406.10621029753,3945.018859960773,190094.94485891087
208955.66082917736,3945.018859960773,190094.94485891087
208415.4692957916,3945.018859960773,190094.94485891087
207039.58391379906,3945.018859960773,190094.94485891087
205842.09610698523,3945.018859960773,186283.8157142449
202780.4205269043,3945.018859960773,185980.6769880148
201658.6171223466,3945.018859960773,184757.17371976768
198096.601443494,3945.018859960773,184301.806909203
195174.82851083134,3945.018859960773,182857.4906091386
192966.1222423614,3945.018859960773,180625.25984154321
187307.00446376292,3945.018859960773,179932.67525710532
187307.00446376292,3945.018859960773,178413.7647704506
184864.70359791518,3945.018859960773,177787.25230396603
182987.29692465882,3945.018859960773,177787.25230396603
181102.8355689088,3945.018859960773,177047.83366490877
180575.6083738342,3945.018859960773,175711.25725514814
179614.58143571005,3945.018859960773,171639.28670904003
179474.55002660537,3945.018859960773,170351.34056713677
176883.87625676527,3945.018859960773,168699.36702809943
175316.52139020094,3945.018859960773,165936.19039747663
170670.4280807784,3945.018859960773,165436.71013649734
169014.442332403,3945.018859960773,165064.0299259619
165765.87173531216,3945.018859960773,162973.4801726194
164260.74986538355,3945.018859960773,160427.07558604656
162471.23609952518,3945.018859960773,159772.99422406597
161987.62914841977,3945.018859960773,158101.8725359804
158158.06081826685,3945.018859960773,152271.5410673916
153336.7946341491,3945.018859960773,147543.0173570948
149759.7281071068,3945.018859960773,146147.502478983
148880.3682651435,3945.018859960773,141558.41150465547
148150.08346356184,3945.018859960773,140140.02914789872
147677.58739970587,3945.018859960773,137726.50133606436
146689.77136518082,3945.018859960773,133810.759696877
143739.9337541959,3945.018859960773,131790.75742771963
142500.12004366046,3945.018859960773,130808.52793714024
140060.72652735154,3945.018859960773,129714.81414997081
137929.9784891585,3945.018859960773,127714.67194165662
137052.12691339257,3945.018859960773,123064.2037127541
133932.0903949502,3945.018859960773,121178.01639577033
130582.04517636164,3945.018859960773,118600.6606721838
129771.10318629307,3945.018859960773,116436.75196627148
128022.66987831495,3945.018859960773,115731.30854128457
126545.41676449284,3945.018859960773,114859.08507274627
122039.92047594409,3945.018859960773,113111.06178275966
118286.10232229458,3945.018859960773,112015.73207911616
116699.84047856965,3945.018859960773,110806.80758371609
114506.90745442493,3945.018859960773,108965.87385044857
111972.90613848672,3945.018859960773,104876.72168474228
109955.7449807971,3945.018859960773,101001.841520416
108877.69576296976,3945.018859960773,100125.49270574561
106656.15742755041,3945.018859960773,97817.0665244557
104172.8392275033,3945.018859960773,96254.5860609643
101691.92655170511,3945.018859960773,94644.56548471942
101156.56790984249,3945.018859960773,93443.0639688602
99044.59849524319,3945.018859960773,89738.73197853638
97627.52164356638,3945.018859960773,88365.55292256239
96792.60114636194,3945.018859960773,86550.64647621487
92547.06507676792,3945.018859960773,83750.66666975323
90615.38875633416,3945.018859960773,82267.2513820184
88179.51783170359,3945.018859960773,80368.98978274025
86344.07204880854,3945.018859960773,79928.78001894018
85608.91018151816,3945.018859960773,76675.5138120085
82512.93368237802,3945.018859960773,75684.31304476
78962.11780604783,3945.018859960773,72204.36462100335
77203.55788618601,3945.018859960773,70006.74579575549
74991.91480769464,3945.018859960773,68259.25776925751
74354.43924529328,3945.018859960773,66294.07964289501
73325.94070774157,3945.018859960773,65576.01630673578
70586.45045608682,3945.018859960773,64865.38068896303
67652.58214742689,3945.018859960773,64647.73807291365
67193.76358259318,3945.018859960773,63669.254105089116
64557.28543629623,3945.018859960773,62526.96340126616
63233.95897585383,3945.018859960773,61234.481303319546
61724.605325160235,3945.018859960773,60923.586947348536
60521.75832618079,3945.018859960773,59376.812434308114
58702.91336986015,3945.018859960773,57818.43754569792
57354.00491605811,3945.018859960773,57683.2737519549
56064.201419369005,3945.018859960773,56329.69755255895
54096.61592846726,3945.018859960773,54624.643756097685
52123.513443738004,3945.018859960773,54130.114866877266
51057.64095573705,3945.018859960773,51944.86762945153
50371.7239109301,3945.018859960773,50145.122512388116
48338.56663436368,3945.018859960773,49033.32894206066
46645.54305263618,3945.018859960773,47145.03302481941
46135.25513860463,3945.018859960773,46604.16323531522
44715.4401528485,3945.018859960773,45917.29509228418
43059.92117514847,3945.018859960773,45242.16114130323
41851.083590286726,3945.018859960773,44689.098980398834
40183.20546278362,3945.018859960773,42666.9260343006
39553.552070875805,3945.018859960773,40740.136281619816
37655.86835965154,3945.018859960773,39046.951776329726
37066.13523635621,3945.018859960773,37580.54332010841
35807.707628875694,3945.018859960773,37163.449038356295
35037.67552992625,3945.018859960773,36035.41083973888
33914.74696946856,3945.018859960773,34998.73268197963
33187.85659928916,3945.018859960773,34228.195830606
32088.98214388417,3945.018859960773,33962.40128337705
31575.579879888588,3945.018859960773,33462.99702781557
30677.906293240572,3945.018859960773,32308.49950282512
29668.12600540116,3945.018859960773,30859.47159015648
28723.22303747348,3945.018859960773,30361.460028408466
28235.42123006524,3945.018859960773,29948.058487305552
27760.728397538496,3945.018859960773,29047.892126166225
27223.736209027054,3945.018859960773,26921.854623484054
26599.770506533467,3945.018859960773,26542.830911137753
25247.68994846231,3945.018859960773,25660.07490001531
24387.677876226233,3945.018859960773,24832.71062238683
23313.01086748684,3945.018859960773,24469.35030518627
22610.13413466048,3945.018859960773,23588.03082401835
22224.21780901432,3945.018859960773,22922.842026281676
21783.853427689286,3945.018859960773,22163.256010275556
21019.07755783102,3945.018859960773,21265.764537303512
20675.613709011508,3945.018859960773,20831.838464482276
20003.78738156329,3945.018859960773,20210.678537866992
19381.096005414092,3945.018859960773,19378.891988204257
18534.886578971178,3945.018859960773,18757.629782316326
17429.226530914246,3945.018859960773,18180.172304493866
17135.350542732307,3945.018859960773,17567.366748835062
16486.172997540016,3945.018859960773,16874.741857143516
16195.865182253528,3945.018859960773,16130.185665792556
15582.162402609383,3945.018859960773,16001.588012215692
15304.960566582367,3945.018859960773,15189.014803407743
14601.040693464445,3945.018859960773,14902.451473081766
13981.773366981224,3945.018859960773,14391.801434422374
13659.145365212866,3945.018859960773,13665.295822004384
13187.596162050959,3945.018859960773,13285.176917195047
12835.692959823395,3945.018859960773,12733.131563012681
12408.524351768461,3945.018859960773,12117.007206961172
12130.743897928109,3945.018859960773,11912.943548420993
11829.975854720902,3945.018859960773,11630.14946942061
11444.635780967754,3945.018859960773,11119.966234778742
11119.976331540902,3945.018859960773,10906.953353517572
10828.859749033034,3945.018859960773,10539.480958510285
10453.630142633443,3945.018859960773,10261.027642909867
10186.779525614766,3945.018859960773,10070.726881600018
9760.343861615713,3945.018859960773,9775.008437221095
9417.07132590889,3945.018859960773,9379.589889435818
9323.06385253834,3945.018859960773,9128.34111076967
9070.305484974768,3945.018859960773,8889.9986647516
8684.416498727727,3945.018859960773,8691.172300339233
8456.305598369127,3945.018859960773,8596.14264617218
8229.014401711644,3945.018859960773,8401.437518265755
7948.575763172938,3945.018859960773,8225.257814775117
7797.716580700142,3945.018859960773,8029.132372877744
7690.890666827974,3945.018859960773,7850.4277533876375
7501.428155524394,3945.018859960773,7608.581261431839
7348.677877164295,3945.018859960773,7445.011677471657
7248.753610793986,3945.018859960773,7204.605428008972
7124.682763344029,3945.018859960773,7072.458044275173
6862.638782591038,3945.018859960773,6939.030835055799
6730.029028758511,3945.018859960773,6785.157615086556
6551.112403743064,3945.018859960773,6473.297745729546
6451.097558209537,3945.018859960773,6302.110299560589
6210.4517510108835,3945.018859960773,6168.61441273489
6129.947470804496,3945.018859960773,6024.517997472817
6046.546483240351,3945.018859960773,5896.74500530543
5963.154910773119,3945.018859960773,5798.352864225745
5875.4185301776315,3945.018859960773,5678.421454584026
5800.275074283685,3945.018859960773,5550.480280272233
5744.557339664095,3945.018859960773,5420.089273773425
5615.689551334436,3945.018859960773,5296.094837558555
5562.438014878675,3945.018859960773,5214.625108240915
5471.680880855622,3945.018859960773,5158.700214996662
5213.977950314293,3945.018859960773,5046.353248261999
5134.261829629258,3945.018859960773,5019.621099865709
5079.173069151749,3945.018859960773,4865.827987248291
5000.133600844996,3945.018859960773,4791.277965892243
4825.897016521963,3945.018859960773,4708.856615767009
4786.243783651896,3945.018859960773,4683.710074933495
4646.849822822881,3945.018859960773,4619.115687504575
4408.654396142719,3945.018859960773,4551.34689073002
4384.782917082884,3945.018859960773,4521.133342782813
4327.846045180244,3945.018859960773,4414.163450183858
4247.0184452471085,3945.018859960773,4398.8815678427
4201.268838268912,3945.018859960773,4297.948516051953
4086.0683828839406,3945.018859960773,4241.4604273626155
3913.0804729322035,3945.018859960773,4176.16103629468
3853.081918421115,3904.3380626672842,4087.272027702601
3817.9852515136818,3904.3380626672842,4051.3663084713107
3732.55181229197,3904.3380626672842,3964.2310276064345
3681.992391737806,3904.3380626672842,3888.4576678856465
3647.6812059929193,3904.3380626672842,3838.675507373084
3642.193965263301,3904.3380626672842,3824.779691878813
3583.2790210873122,3833.0503037411436,3792.795834982616
3546.9443139164896,3803.732175826774,3727.817445957673
3511.0232889596346,3803.732175826774,3675.470892280218
3459.7739742459407,3803.732175826774,3593.236122027163
3397.679431876119,3803.732175826774,3561.2880989147607
3352.1861594070315,3803.732175826774,3542.954698228691
3317.545412270619,3794.320589190565,3458.8298478828133
3236.578215875275,3794.320589190565,3434.7400117010266
3189.655637361917,3794.320589190565,3377.933389561023
3136.7866912800437,3794.320589190565,3307.9804442951963
3132.328786911253,3794.320589190565,3246.1689455344012
3084.9880909855824,3794.320589190565,3194.203953291195
2946.8737867665186,3792.9021065056827,3117.86715120572
2861.8694794456337,3792.9021065056827,3092.8100091164056
2813.934736929749,3789.455384349962,3073.7244526285676
2782.608214448545,3789.455384349962,3056.9271744243133
2753.595237389969,3788.3435480843764,3053.0348647244155
2719.561958486972,3788.3435480843764,3026.1027814700215
2673.22123679551,3788.3435480843764,3006.245222017741
2660.7522151998046,3785.0016836022783,2986.1852325775526
2633.1230291915244,3717.64305157341,2963.568808334766
2628.3095814157073,3716.6332790591937,2932.7276772830564
2595.7671493691055,3716.6332790591937,2879.256135685133
2584.487847944904,3713.248487169666,2850.9405416322325
2546.0237934635416,3690.5343087558263,2817.967836980098
