logapso,pso
2.8345833136044213e-44,1.684319309597048e-45
1.7000972616014832e-44,1.0623424695100904e-45
1.0437872354584164e-44,6.185922390688366e-46
6.877817452591717e-45,3.50118354434287e-46
4.023155823947835e-45,2.06155810705751e-46
2.678920937303944e-45,1.159675073180683e-46
1.4966881625076077e-45,6.970867875175591e-47
8.585912502745197e-46,3.761278019984315e-47
4.89084420139414e-46,2.1852509946829796e-47
2.6873920963301275e-46,1.3269170113017211e-47
1.65868697281505e-46,7.651375339576116e-48
9.333364232951624e-47,4.0128377116919764e-48
5.795456253516335e-47,2.2537908437754972e-48
3.470389901244242e-47,1.410858970885499e-48
2.016488914268685e-47,7.906564540565377e-49
1.1619708221063995e-47,4.637465696827718e-49
6.593229634712558e-48,2.652970388961559e-49
3.654366443016618e-48,1.6338020637029284e-49
2.062369662291888e-48,9.696051603768045e-50
1.2534820722720267e-48,6.13845512942988e-50
6.652881858357185e-49,3.693828570533951e-50
3.547502710852863e-49,2.0411491360925972e-50
2.0949022476658665e-49,1.14256208027696e-50
1.1818683364088922e-49,6.688835096109223e-51
7.097259049319941e-50,3.6115911399091973e-51
3.8500014036306417e-50,2.1739961607248097e-51
2.370485984761233e-50,1.2300580308961023e-51
1.3481750436022208e-50,7.054092782145105e-52
8.03888830209798e-51,4.22098661161126e-52
4.3905731371759395e-51,2.4088018426133253e-52
2.6944030884266344e-51,1.4436450784694775e-52
1.4513889445033e-51,8.278038342100478e-53
8.990952641211866e-52,4.893235431484518e-53
5.103642338753889e-52,3.004599104771828e-53
2.8365607521520225e-52,1.5454586296502186e-53
1.6873894255787265e-52,9.859640508257445e-54
1.022295515949253e-52,5.708323418926317e-54
6.593846557710536e-53,3.6931179410787454e-54
4.1206411789938577e-53,2.4108288400719458e-54
2.3963040986672377e-53,1.529713164708621e-54
1.3337791188911265e-53,9.494705502667898e-55
8.173826619231301e-54,5.7937333392908604e-55
4.649449366284788e-54,3.6273779499913994e-55
2.8479134074794853e-54,2.3134892475787452e-55
1.7753995604810738e-54,1.2622962260707019e-55
1.2621103021094188e-54,7.1780465217257e-56
8.311261826056909e-55,4.205211917509231e-56
6.4339397304714544e-55,2.438852896640973e-56
4.7428162601401885e-55,1.58844457564588e-56
3.208659622051705e-55,9.230147295940144e-57
1.951197020345528e-55,5.492398363402489e-57
1.3433630709296612e-55,3.465798922766283e-57
9.479467311901896e-56,2.2016071963249135e-57
6.296087297848385e-56,1.30810474159217e-57
3.4891904580490817e-56,8.451196319781864e-58
2.350419615587049e-56,5.329520282385134e-58
1.2989004107150953e-56,3.1531007770976967e-58
8.490497891687525e-57,1.848364370452743e-58
4.408071271982141e-57,1.042332955526013e-58
2.5411097194099347e-57,6.279737235589605e-59
1.420058962547091e-57,3.9511610419804276e-59
7.950306300869193e-58,2.311105076300588e-59
4.854658714912844e-58,1.526104169480619e-59
2.4872599896922938e-58,8.925321851256701e-60
1.609578142399854e-58,5.762293843117946e-60
9.800851024547789e-59,3.548609699833384e-60
6.491698270030063e-59,2.011092763917647e-60
4.410883630465803e-59,1.098217389008683e-60
2.6172909022304456e-59,6.0190996382567456e-61
1.824018740619703e-59,3.413691842788979e-61
1.0138489223217234e-59,2.0621649462596387e-61
6.129835569422538e-60,1.1961117063858081e-61
3.64738734110677e-60,7.307303252007571e-62
2.0149275107622805e-60,3.66137142658333e-62
1.2125893806149803e-60,2.1003522332805633e-62
6.695157947763714e-61,1.1399002930067882e-62
4.2496450159390244e-61,6.50964063445841e-63
2.3057297320424613e-61,3.8887110630342686e-63
1.4802165780210286e-61,2.2872891352556965e-63
8.712847644011117e-62,1.2769718900086453e-63
5.307946928234839e-62,7.319271857845318e-64
2.9448170888978423e-62,4.37903391034099e-64
1.9160018600609481e-62,2.537154897797142e-64
1.12868544809554e-62,1.541466991310028e-64
6.68680532005799e-63,8.8963093521385e-65
4.1122515558932116e-63,5.172243979752069e-65
2.4215797544622843e-63,2.9094950216082e-65
1.5911191501908218e-63,1.6787660145385898e-65
9.721513774832005e-64,9.579576155805741e-66
6.579031405327542e-64,5.682321447623017e-66
4.104405328451852e-64,3.081278281168389e-66
2.4478559810182323e-64,1.684742340369141e-66
1.3565559166969405e-64,1.0006101876508813e-66
8.32239814638187e-65,5.5689063503926197e-67
4.958677103813218e-65,3.3461681053862384e-67
2.7607227837367113e-65,1.9132464097139102e-67
1.823127541382453e-65,1.090980321800264e-67
1.1459567221518734e-65,6.309379242816321e-68
7.831639827284268e-66,3.7181745646461725e-68
5.343751489297513e-66,2.1725545412603012e-68
2.964560377328446e-66,1.3341937449240375e-68
1.731145026286834e-66,8.368055905690315e-69
1.0537282627484822e-66,4.926229962440769e-69
6.236610896027426e-67,2.9181189264441e-69
4.004136936369078e-67,1.8326919419149183e-69
2.6275644893707386e-67,1.0765904608086363e-69
1.6413312713139953e-67,6.916397175502316e-70
9.1869286117035e-68,4.127227697997241e-70
5.5550226931095415e-68,2.6189903005993888e-70
3.225211006007617e-68,1.6048686945720464e-70
2.2407560434363224e-68,1.0028044721556289e-70
1.4999913940310283e-68,6.386269584515238e-71
9.662131882392325e-69,3.909921635393832e-71
6.400818323543073e-69,2.5507561335857475e-71
3.94967656533246e-69,1.524411971579723e-71
2.815736940606019e-69,9.779118740413086e-72
1.7593649978816283e-69,5.997399255437252e-72
1.2013631679579128e-69,3.4082132019710663e-72
7.727825793292893e-70,1.9493755270551419e-72
5.0833540382758863e-70,1.1661245648457482e-72
3.2489785638030004e-70,6.521272597758996e-73
2.31427544516804e-70,3.9489999430446167e-73
1.6683574485091266e-70,2.2028304776381994e-73
9.827732599984118e-71,1.3571777770873297e-73
7.147774775096102e-71,7.88548658036732e-74
4.573825469138669e-71,4.989726584099325e-74
3.156243642755178e-71,2.9192681969736494e-74
2.23122872829038e-71,1.8128625988014414e-74
1.5773907677351298e-71,1.0961230770318894e-74
1.075271617848058e-71,7.161438198213714e-75
8.095560334812586e-72,4.34437484355217e-75
5.180107780701317e-72,2.78441443063357e-75
3.48413304071358e-72,1.6691271248651223e-75
2.3528016310828916e-72,1.0605946270013966e-75
1.5539601411595278e-72,6.586551802488978e-76
1.0299121737448186e-72,4.152571044060595e-76
6.87506312805237e-73,2.717600761623804e-76
3.932562362948553e-73,1.8312038280671127e-76
2.259960586774482e-73,1.2412100252118834e-76
1.252112446327006e-73,7.618159380460524e-77
7.662701739842238e-74,4.681473715972507e-77
4.670908204514702e-74,2.933054606460638e-77
2.831658095172848e-74,1.775382011515649e-77
1.6367064510164608e-74,1.0522899076824624e-77
1.0902152930559423e-74,6.779496825150527e-78
6.515350001455443e-75,4.0924701012411356e-78
4.26371954833503e-75,2.601654652069051e-78
2.759008412777969e-75,1.6919560958943151e-78
1.5539541077014152e-75,1.0938459279628014e-78
8.628078376157964e-76,6.691086220974346e-79
5.383194037942322e-76,3.939479681733014e-79
3.094878591450087e-76,2.6945839577808408e-79
1.5986837567918038e-76,1.4730969088585916e-79
1.054346351179261e-76,9.542301133649063e-80
5.4691452856221396e-77,5.878862109079807e-80
3.1239903074185415e-77,3.8882324864213035e-80
1.745464510647283e-77,2.341984372263938e-80
1.0786648985300612e-77,1.542418555509322e-80
6.630997472930537e-78,1.009694132121583e-80
4.000535995893738e-78,6.4966865650072955e-81
2.251752268548549e-78,4.486536544788278e-81
1.4012639878892827e-78,2.9138604407059477e-81
7.744294258081308e-79,1.6699730658484617e-81
4.7939958258573747e-79,1.0464272541884408e-81
2.837628657516224e-79,6.347129390654995e-82
1.888338981487952e-79,4.2348208666015e-82
1.0869014242322892e-79,2.9247085790601083e-82
7.181912325605142e-80,1.8692115260987375e-82
4.203525293678211e-80,1.1221979666057329e-82
2.5964704786996317e-80,6.551168368196123e-83
1.5031773071600919e-80,3.821148142669024e-83
9.895394915413422e-81,2.622021091835878e-83
6.514530860295634e-81,1.626958768644083e-83
3.773567562261005e-81,1.0887221903445066e-83
2.501532877021487e-81,6.191609949236387e-84
1.5553721228130014e-81,3.889028137600049e-84
8.983418521594034e-82,2.436869484273162e-84
6.03672926732859e-82,1.5458737840671586e-84
3.3505357122738916e-82,8.088857706878033e-85
1.9878592671239635e-82,5.372045380318454e-85
1.1737117321733324e-82,2.928579717726887e-85
7.099673958014367e-83,1.5868776053134465e-85
4.670141674426163e-83,9.625887677989763e-86
3.0923661454730405e-83,5.6453310672266054e-86
2.0370164035061304e-83,3.065251351455757e-86
1.4457017099760197e-83,1.5981550245625353e-86
8.566431840859152e-84,8.809234142221763e-87
5.753365178074666e-84,4.490628096161509e-87
3.8322172258963094e-84,2.4414225766595213e-87
2.5650470445378747e-84,1.427588633941719e-87
1.769850742236479e-84,7.862509539094011e-88
1.2639674744793331e-84,4.703749803028538e-88
8.565621604740141e-85,2.8140787660778037e-88
6.023370480685725e-85,1.6892625505959803e-88
4.311289054742739e-85,9.42256150418262e-89
3.102698630774002e-85,5.756121305549803e-89
1.8536881207550152e-85,3.3529593592038724e-89
1.2430299668890117e-85,2.028540844542148e-89
9.421014973236305e-86,1.2118542684447534e-89
6.800278951642169e-86,7.419768265994277e-90
4.437851807046449e-86,4.7039163069776445e-90
2.409108127476889e-86,2.929901377157817e-90
1.4298021820470254e-86,1.8154875086957367e-90
8.94972245451647e-87,1.1622414627343873e-90
5.283578708888603e-87,7.330379622855257e-91
3.156060332648359e-87,4.689715046321479e-91
1.9007153733502218e-87,3.111589733606429e-91
1.170808133031867e-87,1.8816560209689462e-91
6.402617169271482e-88,1.2243870905946707e-91
3.4841083941560664e-88,7.469754520007817e-92
1.9037041526824102e-88,4.4091123215115056e-92
1.0267007679457285e-88,2.590608851945704e-92
6.567821839724171e-89,1.4988552656832103e-92
3.916217750227418e-89,8.737260660143523e-93
2.6379581158107616e-89,5.256591380208426e-93
1.4322705100681527e-89,3.3909833142982304e-93
8.343795191829495e-90,2.095179474460811e-93
5.8080227604957085e-90,1.1959821549800685e-93
3.3274836309586924e-90,7.516631120812782e-94
2.1640503575353222e-90,4.7647330164018285e-94
1.5152610695269549e-90,2.726158322536539e-94
9.714156859075718e-91,1.6667154844115182e-94
5.86154089238574e-91,9.975171913008994e-95
3.0901488241550886e-91,6.136679875594064e-95
1.7344703036092057e-91,3.882663279278871e-95
1.1552920649791719e-91,2.409719435925945e-95
8.374186123049896e-92,1.5639271785161376e-95
5.478185823833352e-92,1.0449481626865245e-95
3.587771431230395e-92,6.13185198376946e-96
2.4066056204046895e-92,3.803197528114366e-96
1.5335623862371892e-92,2.04147885718327e-96
9.50801639447825e-93,1.1024745892927372e-96
6.126301834888941e-93,7.179928321887912e-97
3.841727078688372e-93,4.6213286569785323e-97
2.425293757711846e-93,2.764989727937531e-97
1.3841765241820266e-93,1.9039714605838645e-97
8.019199186051666e-94,1.097832775908466e-97
5.352271568653927e-94,8.350470533495687e-98
3.8385669515693443e-94,5.02668158858402e-98
2.3576276352275803e-94,3.681190796560559e-98
1.5210421091733577e-94,2.398984877842071e-98
8.452996721390691e-95,1.533388427045922e-98
6.089843601240182e-95,1.0931317766085277e-98
3.777344709175112e-95,6.902912189286502e-99
2.6846545776975825e-95,5.399122270339901e-99
1.6860244747217097e-95,3.596064260817326e-99
1.0630593401212841e-95,2.548800743664344e-99
6.261130597770377e-96,1.5382439806729389e-99
3.5637905516202243e-96,1.0277587056144833e-99
2.4286247800053686e-96,7.029838722819296e-100
1.5659337814116953e-96,4.677983775178721e-100
1.0566806363985038e-96,2.756809157104972e-100
6.667649168511407e-97,1.7472715268270965e-100
3.9397434116200867e-97,1.0731273672168685e-100
2.2431888658064244e-97,7.029459945392404e-101
1.3284254509679645e-97,4.109350782643537e-101
7.306091663725803e-98,2.785271849951839e-101
5.346259174735758e-98,1.630073561140516e-101
3.539488496850582e-98,9.576849491795134e-102
2.0513074169690216e-98,5.645368157746919e-102
1.308931660689011e-98,3.419767898013289e-102
7.423311688946005e-99,2.0777034839073844e-102
4.844906306257513e-99,1.2267926495800525e-102
3.1415254966333003e-99,7.215697551908186e-103
1.8507076468741626e-99,4.219566055655273e-103
1.0366653086707466e-99,2.608439755396791e-103
6.508090707789796e-100,1.522897147912049e-103
3.961903629586576e-100,8.423569455358844e-104
2.3187573847822634e-100,5.1943417211490826e-104
1.389957116194489e-100,2.84441508035165e-104
7.780889487317948e-101,1.5748811708885253e-104
4.2570442370494554e-101,9.194355133469666e-105
2.6443993208604163e-101,5.764297837961618e-105
1.4666900602129954e-101,3.5818625499430545e-105
8.801934297952886e-102,1.9472492810405017e-105
5.781243631648944e-102,1.254233188200933e-105
3.817148840946597e-102,7.244738146953765e-106
2.610699005878634e-102,4.490932408798484e-106
1.4420625366143602e-102,2.466865457597956e-106
9.44534048405803e-103,1.6224262716411714e-106
6.308249758858934e-103,1.038594264839738e-106
3.8044586497378873e-103,6.460912720632739e-107
2.8449558694036645e-103,3.6694467081035403e-107
1.6879385421445047e-103,2.0547255246487953e-107
1.0255734625605625e-103,1.2465298148900986e-107
7.123449618150497e-104,7.650592787448266e-108
5.372169470748116e-104,5.0379971210043774e-108
3.8327458254096696e-104,3.1061404346075662e-108
2.5358468665416277e-104,1.848419268929203e-108
1.5782500279984463e-104,1.1052874688723215e-108
1.0193490292274617e-104,6.1467532449459e-109
5.5848585410108076e-105,3.22939479302584e-109
3.2049617248703904e-105,1.9614237129861945e-109
1.6453596085682466e-105,1.0666552192245915e-109
9.241132023720367e-106,5.929464081714212e-110
5.200395670577321e-106,3.4290582933320747e-110
3.4270848515226905e-106,2.0002220154929537e-110
2.190316415685575e-106,1.1914245617196822e-110
1.4366011615335666e-106,6.941904971127326e-111
