c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,-341407611.07063377,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-432369934.1895081,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-590019657.4215364,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-909038882.5621245,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1476615908.9095016,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2600241076.197258,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4516145683.581947,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8997995834.818268,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-16431366543.27056,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-34440026245.95123,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-90640441073.34892,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-193925619833.54578,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-332901940008.3948,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-605608071554.0299,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1044253538698.9695,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1697093373504.5505,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2865092902067.181,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5047230615452.496,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7655645994699.368,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-13024969671883.79,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-20147500491775.367,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-32434283915541.367,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-53313820064349.695,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-94313592118987.52,500,0.7298,200,1,0.2,0.1,0.2,10
