c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
1.49618,1.49618,0.23336404415640385,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.17931447643870405,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.13716411721716618,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.11019417140772059,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.09646934711789916,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.08762297629487834,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.07747153049344699,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.07119939098542766,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.06356789637098796,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.05616558096069585,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.04819493877090798,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.04184751564781343,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.033642574856431504,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.030000397319967176,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.025923935959094688,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.022993679555192843,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.02108974945218897,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.019350063585025674,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.017101416760021824,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.015282069661303297,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.013857222984736007,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.012014027944253002,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.010865840956199007,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.009377023632462381,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.007848946166312517,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.006630406708257261,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0057047402516734545,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.004957063282373855,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0043791953121386385,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.003788012295206301,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0032663557507475456,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0027389331266648074,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0023175433465713697,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0018963470013521075,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0015439792088167478,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0011837895122647198,200,0.55,50,1,0.02,0.1,0.2,2
1.49618,1.49618,0.0009383715920911057,200,0.55,50,1,0.02,0.1,0.2,2
